본번,부번,아파트명,전용면적,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,부동산유형,분양형태,k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사,k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-등록일자,k-수정일자,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,단지승인일,좌표X,좌표Y,단지신청일,target,구,동,계약날짜
658.0,1.0,개포6차우성,67.28,5,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,73300.0,강남구,개포동,2009-08-08
658.0,1.0,개포6차우성,67.28,1,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,74500.0,강남구,개포동,2009-08-19
658.0,1.0,개포6차우성,79.97,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,28700.0,강남구,개포동,2009-09-04
658.0,1.0,개포6차우성,79.97,3,1987,언주로 3,, ,중개거래,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,215000.0,강남구,개포동,2021-12-04
658.0,1.0,개포6차우성,79.97,4,1987,언주로 3,, ,중개거래,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,220000.0,강남구,개포동,2022-04-12
658.0,1.0,개포6차우성,79.97,2,1987,언주로 3,, ,중개거래,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,220000.0,강남구,개포동,2022-04-21
658.0,1.0,개포6차우성,79.97,2,1987,언주로 3,, ,중개거래,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,216000.0,강남구,개포동,2022-05-27
658.0,1.0,개포6차우성,54.98,1,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,146000.0,강남구,개포동,2020-12-04
658.0,1.0,개포6차우성,79.97,3,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,155400.0,강남구,개포동,2020-12-28
658.0,1.0,개포6차우성,79.97,5,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,195000.0,강남구,개포동,2021-05-15
658.0,1.0,개포6차우성,79.97,3,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,200000.0,강남구,개포동,2021-08-11
658.0,1.0,개포6차우성,79.97,2,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,220000.0,강남구,개포동,2021-09-02
658.0,1.0,개포6차우성,54.98,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,144000.0,강남구,개포동,2020-02-24
658.0,1.0,개포6차우성,79.97,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,162750.0,강남구,개포동,2020-06-18
658.0,1.0,개포6차우성,79.97,5,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,160000.0,강남구,개포동,2020-06-20
658.0,1.0,개포6차우성,79.97,2,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,150000.0,강남구,개포동,2020-06-22
658.0,1.0,개포6차우성,67.28,2,1987,언주로 3,20200916.0, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,165000.0,강남구,개포동,2020-06-25
658.0,1.0,개포6차우성,67.28,2,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,165000.0,강남구,개포동,2020-06-25
658.0,1.0,개포6차우성,67.28,2,1987,언주로 3,20200831.0, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,165000.0,강남구,개포동,2020-06-25
658.0,1.0,개포6차우성,67.28,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,120000.0,강남구,개포동,2020-06-25
658.0,1.0,개포6차우성,79.97,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,169800.0,강남구,개포동,2020-07-11
658.0,1.0,개포6차우성,79.97,5,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,178000.0,강남구,개포동,2020-08-25
658.0,1.0,개포6차우성,67.28,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,124000.0,강남구,개포동,2019-05-04
658.0,1.0,개포6차우성,79.97,5,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,141000.0,강남구,개포동,2019-06-15
658.0,1.0,개포6차우성,79.97,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,155000.0,강남구,개포동,2019-08-28
658.0,1.0,개포6차우성,79.97,2,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,157000.0,강남구,개포동,2019-09-02
658.0,1.0,개포6차우성,79.97,5,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,151500.0,강남구,개포동,2019-09-10
658.0,1.0,개포6차우성,79.97,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,99000.0,강남구,개포동,2016-10-15
658.0,1.0,개포6차우성,79.97,5,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,89000.0,강남구,개포동,2016-12-21
658.0,1.0,개포6차우성,79.97,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,97500.0,강남구,개포동,2017-04-13
658.0,1.0,개포6차우성,79.97,1,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,98000.0,강남구,개포동,2017-04-17
658.0,1.0,개포6차우성,79.97,1,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,98000.0,강남구,개포동,2017-05-16
658.0,1.0,개포6차우성,54.98,1,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,79000.0,강남구,개포동,2017-05-21
658.0,1.0,개포6차우성,54.98,3,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,82000.0,강남구,개포동,2017-05-22
658.0,1.0,개포6차우성,54.98,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,78000.0,강남구,개포동,2017-05-23
658.0,1.0,개포6차우성,54.98,4,1987,언주로 3,, ,-,아파트,분양,자치관리,계단식,개별난방,8.0,270.0,우성건설,unknown,1987-11-21 00:00:00.0,22637.0,20204.0,22637.0,20.0,250.0,0.0,,2022-11-09 20:10:43.0,2023-09-23 17:21:41.0,직영,단일계약,직영,4858.0,262.0,2022-11-17 13:00:29.0,127.05721,37.476763,2022-11-17 10:19:06.0,85000.0,강남구,개포동,2017-06-02
